fan_id,acquisition_date,market,segment,acquisition_channel,age_group,gender,country_of_origin,email_opt_in,app_downloaded,ticket_purchase_intent,merch_purchase_intent,season_ticket_conversion,predicted_ltv_usd,engagement_score,churn_risk
FAN034514,2026-07-02,Chicago,Casual Viewer,Email Campaign,35-44,Male,Argentina,False,True,0,0,0,132.8,86.5,High
FAN034515,2026-08-21,New York,Casual Viewer,Digital Ad,25-34,Female,Colombia,True,False,0,0,0,141.68,79.7,Low
FAN034516,2026-10-09,Chicago,New to Soccer,In-Stadium,25-34,Female,Other,False,True,0,0,0,103.01,68.1,High
FAN034517,2026-07-11,Houston,Lapsed Fan,Social Media,25-34,Male,Brazil,True,False,0,0,0,250.77,50.7,High
FAN034518,2026-07-05,Seattle,Casual Viewer,Digital Ad,35-44,Female,Other,False,True,0,0,0,110.49,41.1,High
FAN034519,2026-08-19,Los Angeles,Casual Viewer,Social Media,18-24,Male,USA,True,False,0,0,1,162.06,58.5,Low
FAN034520,2026-06-13,New York,New to Soccer,In-Stadium,18-24,Male,Argentina,False,True,0,1,0,108.05,0.0,Medium
FAN034521,2026-06-21,Boston,Lapsed Fan,In-Stadium,25-34,Male,Other,True,False,1,1,0,214.24,31.5,Low
FAN034522,2026-08-20,Chicago,Converted Fan,Digital Ad,25-34,Male,Argentina,True,False,1,1,0,362.35,66.1,Low
FAN034523,2026-07-29,Denver,New to Soccer,Social Media,18-24,Female,Brazil,True,False,0,1,0,72.09,5.5,High
FAN034524,2026-07-03,Other,New to Soccer,Email Campaign,45-54,Female,USA,True,True,0,0,0,97.49,93.2,Low
FAN034525,2026-09-02,Atlanta,New to Soccer,In-Stadium,18-24,Female,USA,False,False,0,0,0,75.11,66.6,Medium
FAN034526,2026-07-01,Los Angeles,Converted Fan,Partner Referral,55+,Male,Mexico,False,True,1,1,0,390.44,91.7,High
FAN034527,2026-07-16,Los Angeles,Converted Fan,Social Media,25-34,Male,Mexico,False,False,0,0,1,457.83,17.4,Low
FAN034528,2026-07-16,Seattle,Lapsed Fan,Digital Ad,18-24,Male,Mexico,True,False,0,0,1,194.51,59.6,High
FAN034529,2026-06-24,Houston,New to Soccer,Digital Ad,35-44,Female,Germany,True,False,0,0,0,110.48,63.4,High
FAN034530,2026-06-28,Los Angeles,Casual Viewer,Digital Ad,35-44,Female,Other,True,False,0,0,1,126.57,58.1,Medium
FAN034531,2026-09-13,Los Angeles,Casual Viewer,Social Media,25-34,Non-binary/Other,Argentina,False,False,0,0,0,146.76,50.6,Low
FAN034532,2026-06-24,Miami,Converted Fan,Digital Ad,35-44,Male,Mexico,True,False,0,0,1,391.07,95.4,Low
FAN034533,2026-06-24,Denver,New to Soccer,Email Campaign,18-24,Female,Other,False,True,0,0,0,103.92,63.8,Medium
FAN034534,2026-07-06,Dallas,Converted Fan,In-Stadium,18-24,Male,USA,True,False,0,1,0,468.19,32.6,High
FAN034535,2026-06-19,Dallas,Converted Fan,Social Media,55+,Female,Mexico,True,False,0,0,0,317.17,56.0,High
FAN034536,2026-09-04,Boston,Lapsed Fan,Social Media,45-54,Male,Argentina,False,False,0,0,1,240.57,43.6,High
FAN034537,2026-06-20,Boston,Lapsed Fan,Digital Ad,35-44,Male,USA,True,False,0,0,1,242.69,95.0,Low
FAN034538,2026-07-15,Denver,New to Soccer,In-Stadium,35-44,Female,Mexico,True,True,0,0,0,115.64,41.1,Low
FAN034539,2026-06-30,New York,Casual Viewer,Organic Search,25-34,Female,USA,False,False,0,0,0,141.42,65.3,Low
FAN034540,2026-08-11,Other,Converted Fan,In-Stadium,25-34,Male,USA,True,False,0,1,1,307.97,45.8,High
FAN034541,2026-07-12,Los Angeles,Converted Fan,Organic Search,35-44,Male,Colombia,True,False,0,1,1,353.15,36.6,Medium
FAN034542,2026-07-02,Los Angeles,New to Soccer,In-Stadium,45-54,Female,USA,True,False,0,1,0,98.89,57.3,Medium
FAN034543,2026-10-22,Houston,Converted Fan,Digital Ad,18-24,Female,USA,True,False,1,1,1,466.25,62.1,Medium
FAN034544,2026-06-17,Los Angeles,New to Soccer,Email Campaign,35-44,Female,Other,False,True,0,0,1,119.65,63.0,Low
FAN034545,2026-07-12,Los Angeles,Casual Viewer,Email Campaign,35-44,Female,Argentina,True,True,0,1,1,160.78,60.5,High
FAN034546,2026-10-25,Other,Casual Viewer,Digital Ad,45-54,Male,Mexico,False,False,0,1,0,159.48,54.9,High
FAN034547,2026-07-23,New York,Converted Fan,In-Stadium,35-44,Female,USA,False,True,1,0,1,382.65,38.1,Medium
FAN034548,2026-07-30,Other,Casual Viewer,In-Stadium,18-24,Male,Brazil,True,True,0,0,0,137.88,65.0,Medium
FAN034549,2026-06-14,Dallas,Lapsed Fan,Digital Ad,35-44,Male,USA,True,False,0,1,0,176.56,67.0,Medium
FAN034550,2026-06-13,Other,Lapsed Fan,Email Campaign,35-44,Male,Colombia,True,True,0,0,0,274.67,74.3,High
FAN034551,2026-06-15,Denver,Casual Viewer,Digital Ad,25-34,Female,USA,True,False,0,0,0,141.97,79.0,Low
FAN034552,2026-10-27,Dallas,Converted Fan,Digital Ad,18-24,Male,Other,True,False,1,1,1,343.82,77.4,Medium
FAN034553,2026-10-20,Miami,Lapsed Fan,Social Media,18-24,Female,USA,True,False,0,0,1,207.53,19.2,Medium
FAN034554,2026-06-30,Other,Converted Fan,Organic Search,18-24,Male,Brazil,True,False,0,0,1,309.57,56.8,Medium
FAN034555,2026-06-28,Houston,Lapsed Fan,Social Media,18-24,Male,USA,False,True,0,0,1,219.74,70.8,Low
FAN034556,2026-06-22,New York,Converted Fan,Digital Ad,25-34,Male,Colombia,True,True,0,0,1,357.99,66.4,High
FAN034557,2026-06-30,Other,Converted Fan,Digital Ad,45-54,Female,Mexico,True,False,0,0,1,347.22,52.1,High
FAN034558,2026-07-02,Los Angeles,Casual Viewer,Email Campaign,25-34,Male,USA,False,False,0,0,0,131.08,60.7,Medium
FAN034559,2026-07-31,New York,Converted Fan,Organic Search,18-24,Male,USA,True,True,0,1,1,294.84,45.0,Medium
FAN034560,2026-08-26,San Francisco,Lapsed Fan,In-Stadium,45-54,Female,Germany,True,True,0,0,1,219.29,33.1,Medium
FAN034561,2026-07-31,Houston,Lapsed Fan,In-Stadium,55+,Male,Mexico,True,False,0,0,0,211.74,31.3,Medium
FAN034562,2026-07-18,Chicago,New to Soccer,Digital Ad,35-44,Male,USA,True,True,0,0,0,98.27,41.5,High
FAN034563,2026-08-03,Dallas,Converted Fan,Email Campaign,25-34,Male,USA,True,True,1,0,1,424.6,42.8,Low
FAN034564,2026-07-30,New York,Lapsed Fan,Social Media,35-44,Male,USA,True,False,1,0,1,255.08,44.9,High
FAN034565,2026-07-06,San Francisco,Casual Viewer,Email Campaign,25-34,Male,USA,True,False,0,0,0,103.1,45.4,High
FAN034566,2026-06-30,Houston,Converted Fan,Digital Ad,45-54,Male,Mexico,False,False,0,1,1,384.67,74.0,High
FAN034567,2026-06-28,Houston,Casual Viewer,Social Media,25-34,Male,Germany,True,False,0,0,1,120.59,40.6,Low
FAN034568,2026-07-22,Denver,Converted Fan,Organic Search,45-54,Female,Argentina,True,False,1,1,0,355.83,57.6,High
FAN034569,2026-10-08,Seattle,Lapsed Fan,Social Media,25-34,Female,USA,True,True,0,1,1,254.93,52.5,High
FAN034570,2026-07-12,Miami,New to Soccer,Social Media,25-34,Male,Brazil,True,False,0,0,0,109.51,54.3,Low
FAN034571,2026-09-12,Miami,New to Soccer,TV Promotion,45-54,Male,USA,True,True,0,0,0,107.43,84.6,Low
FAN034572,2026-06-12,Seattle,Casual Viewer,Email Campaign,25-34,Male,Mexico,True,True,1,0,0,104.22,48.4,High
FAN034573,2026-08-09,Chicago,Lapsed Fan,Social Media,25-34,Female,Mexico,True,False,0,0,0,229.16,40.9,Medium
FAN034574,2026-08-22,Dallas,Converted Fan,Social Media,18-24,Male,Brazil,False,True,0,0,0,486.84,99.5,High
FAN034575,2026-07-16,Miami,New to Soccer,Social Media,25-34,Female,Mexico,True,True,0,0,0,76.38,40.7,Low
FAN034576,2026-09-23,Houston,Converted Fan,Email Campaign,18-24,Male,Other,True,True,1,0,0,414.84,81.0,Low
FAN034577,2026-07-12,Other,Casual Viewer,Email Campaign,55+,Male,USA,True,False,0,0,0,115.25,53.5,Medium
FAN034578,2026-06-26,New York,Casual Viewer,Email Campaign,55+,Female,Mexico,False,False,0,1,0,141.94,50.1,High
FAN034579,2026-06-25,Chicago,Casual Viewer,Social Media,25-34,Male,Mexico,False,False,0,0,1,134.37,80.3,High
FAN034580,2026-07-10,Other,Casual Viewer,Partner Referral,18-24,Male,Mexico,False,False,0,1,0,117.63,59.3,Medium
FAN034581,2026-09-09,Other,Lapsed Fan,In-Stadium,18-24,Male,USA,True,False,0,1,1,218.36,15.2,High
FAN034582,2026-06-18,Boston,Lapsed Fan,Email Campaign,18-24,Male,USA,True,False,0,0,1,296.63,10.4,Low
FAN034583,2026-07-14,Miami,Converted Fan,Digital Ad,18-24,Female,Mexico,True,False,1,1,1,289.45,49.2,Low
FAN034584,2026-08-04,San Francisco,Converted Fan,Social Media,45-54,Male,USA,False,True,1,1,1,288.47,47.7,Medium
FAN034585,2026-06-21,Los Angeles,New to Soccer,Social Media,35-44,Male,Argentina,True,False,0,0,0,127.41,68.7,Low
FAN034586,2026-06-21,Houston,Casual Viewer,In-Stadium,25-34,Male,Mexico,True,False,0,0,0,144.18,38.7,Low
FAN034587,2026-07-01,Miami,Casual Viewer,Social Media,35-44,Female,USA,True,True,1,0,0,160.36,73.2,Low
FAN034588,2026-06-28,New York,Casual Viewer,Social Media,25-34,Female,USA,False,False,0,0,0,149.93,39.1,Medium
FAN034589,2026-06-25,Atlanta,Converted Fan,Digital Ad,35-44,Male,Mexico,False,True,1,0,1,249.65,30.3,Medium
FAN034590,2026-06-25,Houston,Lapsed Fan,Email Campaign,35-44,Male,Other,True,False,0,0,0,210.93,35.6,Medium
FAN034591,2026-06-21,Denver,Lapsed Fan,Email Campaign,35-44,Female,Colombia,False,False,0,1,0,168.75,68.7,High
FAN034592,2026-07-14,Chicago,Casual Viewer,Organic Search,25-34,Female,USA,True,False,0,1,0,154.18,40.7,Medium
FAN034593,2026-07-23,Chicago,Converted Fan,TV Promotion,35-44,Male,USA,False,True,0,1,1,378.28,82.4,Medium
FAN034594,2026-07-25,Los Angeles,Casual Viewer,Digital Ad,25-34,Male,Other,True,False,0,0,1,156.59,28.9,Medium
FAN034595,2026-07-09,Dallas,Casual Viewer,Social Media,35-44,Male,Germany,False,True,0,0,0,153.6,47.1,Low
FAN034596,2026-10-04,Miami,Casual Viewer,Digital Ad,25-34,Male,England,True,False,0,1,0,167.78,100.0,Low
FAN034597,2026-08-30,Denver,Converted Fan,Email Campaign,18-24,Male,Other,True,True,0,0,1,364.25,80.7,High
FAN034598,2026-10-07,Chicago,Converted Fan,Digital Ad,45-54,Male,Mexico,True,True,0,0,1,368.37,34.0,Medium
FAN034599,2026-07-02,Dallas,Lapsed Fan,Organic Search,25-34,Non-binary/Other,Other,True,False,0,1,1,217.4,43.3,Medium
FAN034600,2026-08-29,San Francisco,Lapsed Fan,Email Campaign,18-24,Female,USA,True,True,1,1,1,196.05,65.7,Medium
FAN034601,2026-08-03,Los Angeles,New to Soccer,Social Media,18-24,Male,Mexico,False,True,0,0,1,87.74,34.1,Medium
FAN034602,2026-06-30,Denver,Lapsed Fan,Email Campaign,55+,Male,Other,True,False,0,0,0,229.17,64.6,High
FAN034603,2026-06-20,Chicago,Casual Viewer,TV Promotion,18-24,Female,USA,True,False,0,0,0,144.67,36.5,Medium
FAN034604,2026-07-22,Dallas,Converted Fan,Social Media,55+,Male,USA,True,True,0,0,1,335.47,85.4,Low
FAN034605,2026-06-22,Dallas,Lapsed Fan,Social Media,45-54,Female,Colombia,False,True,0,1,0,230.28,62.2,High
FAN034606,2026-06-29,Chicago,Casual Viewer,Social Media,45-54,Male,USA,True,True,0,0,0,132.97,31.4,High
FAN034607,2026-07-07,Los Angeles,Converted Fan,Digital Ad,55+,Male,USA,True,True,0,1,0,411.89,67.7,High
FAN034608,2026-07-22,Miami,Casual Viewer,Social Media,35-44,Male,Brazil,True,False,0,0,0,114.13,77.1,Low
FAN034609,2026-09-19,Chicago,Lapsed Fan,Email Campaign,18-24,Female,USA,True,True,0,1,1,229.69,40.3,High
FAN034610,2026-07-13,Chicago,Casual Viewer,Organic Search,35-44,Male,USA,False,False,0,0,0,84.92,11.3,Medium
FAN034611,2026-07-21,Houston,New to Soccer,Social Media,25-34,Female,USA,True,False,0,0,0,90.83,28.1,Low
FAN034612,2026-06-29,Dallas,Casual Viewer,Social Media,55+,Female,USA,True,False,0,0,1,165.84,42.9,High
FAN034613,2026-07-23,San Francisco,New to Soccer,Organic Search,35-44,Female,Other,False,True,0,0,0,73.84,61.6,Medium
FAN034614,2026-07-04,Chicago,Casual Viewer,Digital Ad,25-34,Female,USA,True,False,1,1,0,145.87,57.0,Low
FAN034615,2026-08-23,New York,Lapsed Fan,TV Promotion,35-44,Male,Mexico,False,True,0,1,1,175.68,84.4,High
FAN034616,2026-07-02,Seattle,New to Soccer,Social Media,55+,Male,Mexico,True,True,0,0,1,89.11,64.6,Medium
FAN034617,2026-07-06,Dallas,Converted Fan,Email Campaign,35-44,Female,Mexico,False,False,0,1,1,461.16,62.4,Low
FAN034618,2026-07-04,Seattle,New to Soccer,Social Media,35-44,Male,Mexico,True,True,0,1,0,87.37,56.6,High
FAN034619,2026-08-12,Los Angeles,Casual Viewer,Social Media,25-34,Female,Brazil,True,False,0,1,0,104.75,71.9,Medium
FAN034620,2026-10-05,Denver,Casual Viewer,Digital Ad,18-24,Female,USA,True,False,0,0,0,140.14,34.9,Low
FAN034621,2026-06-30,Los Angeles,Converted Fan,Digital Ad,45-54,Female,Other,True,False,0,1,0,411.21,72.5,Low
FAN034622,2026-07-06,Los Angeles,New to Soccer,TV Promotion,25-34,Female,Other,False,False,0,0,0,88.08,27.1,Medium
FAN034623,2026-07-25,Miami,Casual Viewer,Email Campaign,45-54,Male,Colombia,False,False,0,1,1,132.78,34.4,Medium
FAN034624,2026-09-05,Other,Casual Viewer,Digital Ad,25-34,Male,Colombia,False,True,0,0,1,177.5,23.7,Medium
FAN034625,2026-07-07,Los Angeles,Casual Viewer,Social Media,35-44,Female,USA,False,True,0,0,0,106.38,61.5,Low
FAN034626,2026-06-20,Seattle,Converted Fan,Partner Referral,25-34,Male,Other,True,True,0,0,1,368.67,77.2,Low
FAN034627,2026-07-01,New York,Casual Viewer,Social Media,18-24,Female,Brazil,True,True,0,1,1,149.42,15.4,Medium
FAN034628,2026-07-10,Los Angeles,Converted Fan,Partner Referral,18-24,Male,USA,True,True,0,0,1,345.08,98.7,Medium
FAN034629,2026-07-03,Chicago,Converted Fan,Digital Ad,35-44,Male,USA,True,True,0,0,1,435.67,67.1,Low
FAN034630,2026-06-24,Dallas,Converted Fan,Social Media,35-44,Female,USA,True,False,1,1,1,403.22,71.9,High
FAN034631,2026-06-15,New York,Converted Fan,In-Stadium,25-34,Male,USA,True,False,0,1,1,376.11,65.5,High
FAN034632,2026-07-23,New York,Converted Fan,Social Media,25-34,Male,USA,False,True,0,0,1,397.84,58.4,Low
FAN034633,2026-10-27,New York,Casual Viewer,Digital Ad,18-24,Female,England,True,False,0,0,0,134.44,47.7,Medium
FAN034634,2026-09-15,Dallas,Casual Viewer,Digital Ad,25-34,Male,Brazil,True,False,0,0,0,154.43,32.2,Low
FAN034635,2026-07-22,New York,Casual Viewer,Social Media,25-34,Male,Other,True,False,0,0,0,119.96,41.0,Medium
FAN034636,2026-08-19,Chicago,Converted Fan,Email Campaign,18-24,Male,USA,True,False,1,1,0,428.72,77.3,Low
FAN034637,2026-06-27,New York,Converted Fan,Social Media,45-54,Female,USA,True,False,1,0,1,309.51,44.4,Medium
FAN034638,2026-07-15,Chicago,New to Soccer,Digital Ad,35-44,Male,Other,True,False,1,0,0,121.02,5.8,Low
FAN034639,2026-06-17,San Francisco,Lapsed Fan,Social Media,35-44,Male,USA,True,True,0,1,0,252.24,58.3,Low
FAN034640,2026-07-25,Los Angeles,New to Soccer,Social Media,25-34,Male,Mexico,True,True,0,0,1,87.06,49.6,Low
FAN034641,2026-10-14,Dallas,Casual Viewer,In-Stadium,25-34,Male,Other,True,True,1,0,0,103.42,33.1,Low
FAN034642,2026-08-24,Los Angeles,Casual Viewer,Partner Referral,45-54,Male,USA,False,True,0,0,1,108.95,56.0,Medium
FAN034643,2026-07-09,San Francisco,Casual Viewer,Social Media,18-24,Male,Mexico,True,False,0,0,0,143.22,27.6,Medium
FAN034644,2026-08-07,Boston,New to Soccer,Social Media,45-54,Female,USA,True,False,0,0,0,98.94,82.9,Medium
FAN034645,2026-09-29,Los Angeles,Converted Fan,Digital Ad,18-24,Female,USA,True,False,1,0,1,417.02,64.6,Medium
FAN034646,2026-06-25,New York,New to Soccer,Digital Ad,35-44,Female,USA,False,False,0,0,0,83.06,65.6,Low
FAN034647,2026-08-08,New York,New to Soccer,Partner Referral,18-24,Male,USA,True,True,0,0,0,86.43,78.7,High
FAN034648,2026-06-28,Houston,New to Soccer,Organic Search,45-54,Male,Other,True,True,0,0,1,103.72,66.0,Low
FAN034649,2026-08-29,Chicago,Casual Viewer,In-Stadium,35-44,Male,Other,True,False,0,0,0,130.53,68.7,High
FAN034650,2026-06-19,Chicago,Converted Fan,Social Media,18-24,Non-binary/Other,Other,False,True,0,0,0,338.37,62.6,High
FAN034651,2026-06-24,Miami,Converted Fan,Email Campaign,45-54,Female,USA,True,False,0,1,1,367.76,61.5,High
FAN034652,2026-07-27,New York,Converted Fan,Social Media,45-54,Female,Other,True,False,1,0,1,431.65,65.4,Medium
FAN034653,2026-06-24,Houston,New to Soccer,Email Campaign,18-24,Male,USA,True,True,0,0,0,101.25,16.6,Low
FAN034654,2026-06-23,Los Angeles,New to Soccer,Digital Ad,18-24,Male,England,False,False,0,0,0,109.06,88.3,Low
FAN034655,2026-07-10,Other,Casual Viewer,In-Stadium,35-44,Male,Mexico,True,False,0,0,0,148.75,56.6,High
FAN034656,2026-08-17,New York,Casual Viewer,Email Campaign,45-54,Male,Mexico,True,False,0,0,0,157.55,45.8,Medium
FAN034657,2026-06-28,New York,Lapsed Fan,Social Media,25-34,Male,England,True,True,0,0,1,201.19,50.2,Medium
FAN034658,2026-08-19,Miami,Converted Fan,Email Campaign,18-24,Male,Colombia,True,True,0,0,1,374.98,85.2,Medium
FAN034659,2026-08-11,New York,New to Soccer,Partner Referral,35-44,Male,USA,False,True,0,0,0,79.57,39.4,Medium
FAN034660,2026-07-12,Seattle,Lapsed Fan,Email Campaign,18-24,Female,England,True,False,0,0,1,227.5,66.2,High
FAN034661,2026-07-18,Seattle,Casual Viewer,Email Campaign,18-24,Male,Mexico,True,True,1,0,0,152.42,69.3,Low
FAN034662,2026-06-15,Chicago,Converted Fan,Digital Ad,45-54,Male,Argentina,True,False,0,0,1,342.58,41.0,Medium
FAN034663,2026-07-01,Seattle,New to Soccer,Social Media,25-34,Female,Brazil,True,False,0,0,0,91.13,36.2,Medium
FAN034664,2026-06-27,Boston,New to Soccer,Social Media,35-44,Female,USA,True,True,1,0,0,92.06,65.0,Low
FAN034665,2026-06-22,New York,Converted Fan,Partner Referral,35-44,Female,Brazil,True,False,0,1,1,320.14,46.1,High
FAN034666,2026-07-02,Atlanta,Casual Viewer,Email Campaign,35-44,Female,USA,True,False,0,0,0,153.5,17.2,Low
FAN034667,2026-07-01,Atlanta,Casual Viewer,Digital Ad,25-34,Male,Other,True,True,1,0,0,165.76,31.1,Medium
FAN034668,2026-07-28,Los Angeles,Casual Viewer,In-Stadium,18-24,Male,Argentina,False,True,0,0,0,120.38,8.8,High
FAN034669,2026-07-13,Boston,Converted Fan,Social Media,18-24,Female,Colombia,True,True,1,1,0,456.37,53.6,Medium
FAN034670,2026-09-12,Denver,Lapsed Fan,Partner Referral,18-24,Male,Other,True,True,0,0,0,232.96,31.2,Low
FAN034671,2026-06-22,Boston,Casual Viewer,Organic Search,45-54,Female,Germany,True,True,1,0,0,170.9,50.3,Low
FAN034672,2026-06-17,New York,Lapsed Fan,Digital Ad,35-44,Male,USA,True,True,0,0,1,165.2,3.9,Medium
FAN034673,2026-07-09,New York,Casual Viewer,Email Campaign,35-44,Male,USA,True,True,0,0,1,108.01,59.2,High
FAN034674,2026-06-11,Other,Lapsed Fan,Email Campaign,45-54,Male,Mexico,False,True,0,0,1,228.27,52.8,Medium
FAN034675,2026-08-07,Miami,Converted Fan,Digital Ad,45-54,Non-binary/Other,Germany,False,True,0,0,1,402.06,45.5,Medium
FAN034676,2026-07-07,Dallas,New to Soccer,Social Media,25-34,Female,Colombia,True,False,1,1,0,92.2,73.2,High
FAN034677,2026-07-07,Denver,New to Soccer,Digital Ad,25-34,Male,USA,False,True,0,1,0,98.06,18.5,High
FAN034678,2026-07-01,New York,Converted Fan,Digital Ad,35-44,Male,USA,True,False,0,0,1,446.95,83.9,Medium
FAN034679,2026-07-02,Chicago,Converted Fan,Digital Ad,18-24,Female,Brazil,False,False,0,0,1,371.38,62.5,Medium
FAN034680,2026-07-04,Miami,Lapsed Fan,Email Campaign,25-34,Female,Mexico,False,True,0,0,0,200.0,49.8,Medium
FAN034681,2026-06-12,New York,Casual Viewer,Email Campaign,55+,Non-binary/Other,Colombia,True,True,0,0,0,133.68,29.3,High
FAN034682,2026-06-18,Dallas,Converted Fan,Email Campaign,35-44,Female,USA,True,False,1,1,1,306.55,26.8,Low
FAN034683,2026-07-07,Atlanta,Converted Fan,Email Campaign,35-44,Male,Mexico,False,False,1,0,1,331.82,65.4,Medium
FAN034684,2026-06-22,New York,Converted Fan,Partner Referral,45-54,Male,USA,True,True,1,0,1,397.7,98.0,Low
FAN034685,2026-08-06,Seattle,Lapsed Fan,Digital Ad,45-54,Female,Mexico,True,False,0,0,0,215.76,34.0,Medium
FAN034686,2026-06-28,Other,Casual Viewer,Partner Referral,25-34,Male,USA,True,False,0,0,0,145.5,46.9,Medium
FAN034687,2026-06-19,Other,Casual Viewer,Digital Ad,25-34,Male,USA,True,True,0,0,1,147.8,46.9,Medium
FAN034688,2026-06-26,Miami,Casual Viewer,Email Campaign,25-34,Female,Argentina,True,True,1,0,0,132.68,41.4,High
FAN034689,2026-07-01,Atlanta,Lapsed Fan,Partner Referral,25-34,Female,USA,False,False,0,0,0,213.06,16.4,Low
FAN034690,2026-06-14,Boston,New to Soccer,TV Promotion,18-24,Female,USA,False,False,0,0,1,112.24,53.7,High
FAN034691,2026-06-22,Seattle,New to Soccer,Email Campaign,45-54,Female,USA,True,False,0,0,0,108.09,49.2,High
FAN034692,2026-06-30,Chicago,Converted Fan,Digital Ad,35-44,Male,USA,True,False,1,1,1,304.86,66.0,Medium
FAN034693,2026-06-29,Houston,Lapsed Fan,Social Media,45-54,Female,USA,False,False,0,0,0,227.49,74.8,Medium
FAN034694,2026-08-10,Los Angeles,Lapsed Fan,Social Media,35-44,Male,Brazil,True,False,0,1,1,218.87,48.2,Medium
FAN034695,2026-08-19,New York,Converted Fan,Social Media,35-44,Female,Mexico,False,True,0,0,1,486.73,68.7,High
FAN034696,2026-06-24,Miami,Lapsed Fan,Email Campaign,25-34,Female,USA,True,True,0,1,0,238.84,21.2,Medium
FAN034697,2026-06-21,Los Angeles,Converted Fan,Partner Referral,35-44,Male,England,True,True,1,0,0,441.39,43.7,Medium
FAN034698,2026-07-16,Houston,Lapsed Fan,Organic Search,25-34,Male,Mexico,True,False,1,0,0,238.5,71.8,Medium
FAN034699,2026-08-11,Other,Converted Fan,In-Stadium,18-24,Female,USA,True,True,1,1,1,268.61,50.6,High
FAN034700,2026-10-10,New York,Casual Viewer,Email Campaign,35-44,Male,USA,True,True,0,0,0,121.99,14.3,Low
FAN034701,2026-06-11,Atlanta,New to Soccer,Digital Ad,18-24,Male,USA,True,False,1,1,1,77.53,47.3,Medium
FAN034702,2026-07-03,New York,Casual Viewer,Digital Ad,25-34,Female,Other,True,False,0,0,0,144.07,23.2,High
FAN034703,2026-07-29,Dallas,Casual Viewer,Organic Search,45-54,Female,Argentina,False,False,0,1,0,145.03,33.5,High
FAN034704,2026-08-16,Chicago,New to Soccer,Email Campaign,25-34,Female,Mexico,True,True,0,0,0,106.55,56.8,High
FAN034705,2026-06-17,New York,New to Soccer,In-Stadium,55+,Male,England,True,False,0,0,0,93.75,46.1,High
FAN034706,2026-07-22,Boston,Casual Viewer,Email Campaign,45-54,Female,USA,True,False,0,1,0,152.15,34.3,High
FAN034707,2026-06-28,San Francisco,New to Soccer,Partner Referral,45-54,Female,USA,True,True,0,0,0,81.16,35.1,High
FAN034708,2026-06-18,Dallas,Casual Viewer,Partner Referral,18-24,Female,Mexico,True,True,0,0,0,143.62,40.4,High
FAN034709,2026-07-07,Other,Casual Viewer,In-Stadium,25-34,Female,USA,True,False,0,1,0,163.53,46.9,Low
FAN034710,2026-06-23,New York,Casual Viewer,Digital Ad,35-44,Female,USA,True,False,0,1,0,162.24,69.4,Low
FAN034711,2026-07-30,Chicago,Casual Viewer,In-Stadium,25-34,Male,Mexico,True,True,0,0,0,154.17,59.8,Medium
FAN034712,2026-07-30,Miami,Casual Viewer,TV Promotion,25-34,Male,Other,False,False,0,0,0,155.63,63.8,High
FAN034713,2026-08-19,Chicago,New to Soccer,Digital Ad,25-34,Female,Other,True,False,0,0,0,105.48,24.8,Medium
