fan_id,segment,campaign_type,emails_sent,email_open_rate,click_through_rate,app_sessions_30d,push_opt_in,days_since_last_touch,journey_stage,revenue_generated_usd
FAN035018,Converted Fan,Loyalty Reward,11,0.446,0.051,23,True,0,Consideration,53.18
FAN035019,Lapsed Fan,Merchandise Offer,7,0.294,0.083,28,False,54,Awareness,6.06
FAN035020,Converted Fan,Merchandise Offer,1,0.348,0.102,23,True,23,Churned,152.67
FAN035021,Casual Viewer,Ticket Upsell,6,0.272,0.025,36,True,16,Loyalty,27.11
FAN035022,Lapsed Fan,Re-engagement,8,0.05,0.081,35,True,55,Awareness,11.36
FAN035023,Casual Viewer,Content Newsletter,6,0.415,0.086,11,True,64,Loyalty,146.98
FAN035024,New to Soccer,Content Newsletter,11,0.29,0.01,33,True,37,Consideration,167.93
FAN035025,Casual Viewer,Re-engagement,2,0.414,0.111,23,False,85,Consideration,98.76
FAN035026,Converted Fan,Ticket Upsell,8,0.339,0.029,27,True,14,Churned,58.11
FAN035027,Casual Viewer,Merchandise Offer,6,0.357,0.122,2,False,26,Loyalty,81.8
FAN035028,Lapsed Fan,Re-engagement,1,0.394,0.11,8,True,45,Consideration,42.99
FAN035029,Converted Fan,Welcome Series,6,0.371,0.105,16,True,73,Conversion,70.65
FAN035030,Casual Viewer,Welcome Series,3,0.643,0.01,22,False,66,Consideration,81.5
FAN035031,Converted Fan,Ticket Upsell,1,0.353,0.065,2,True,3,Churned,4.31
FAN035032,Converted Fan,Welcome Series,4,0.337,0.1,24,False,1,Awareness,118.95
FAN035033,Converted Fan,Content Newsletter,5,0.188,0.059,20,False,9,Awareness,25.37
FAN035034,Casual Viewer,Welcome Series,7,0.255,0.137,39,False,67,Loyalty,51.65
FAN035035,New to Soccer,Ticket Upsell,10,0.484,0.111,9,False,58,Loyalty,46.04
FAN035036,Converted Fan,Loyalty Reward,2,0.323,0.045,5,True,32,Loyalty,240.51
FAN035037,New to Soccer,Ticket Upsell,4,0.649,0.033,37,False,66,Churned,157.62
FAN035038,Casual Viewer,Loyalty Reward,11,0.05,0.198,6,True,34,Consideration,60.46
FAN035039,Converted Fan,Loyalty Reward,1,0.14,0.056,19,True,29,Consideration,91.22
FAN035040,Lapsed Fan,Re-engagement,4,0.444,0.084,18,True,53,Consideration,214.82
FAN035041,Casual Viewer,Ticket Upsell,5,0.269,0.063,43,True,55,Loyalty,53.48
FAN035042,Casual Viewer,Ticket Upsell,7,0.361,0.212,3,False,28,Consideration,16.63
FAN035043,Casual Viewer,Ticket Upsell,8,0.317,0.16,19,False,19,Consideration,21.64
FAN035044,New to Soccer,Loyalty Reward,9,0.239,0.01,25,False,34,Loyalty,120.46
FAN035045,Converted Fan,Merchandise Offer,9,0.242,0.025,33,False,3,Conversion,25.55
FAN035046,Lapsed Fan,Welcome Series,8,0.366,0.156,17,True,29,Consideration,10.17
FAN035047,Casual Viewer,Content Newsletter,4,0.652,0.055,2,True,63,Loyalty,108.79
FAN035048,Casual Viewer,Content Newsletter,9,0.318,0.01,24,True,54,Consideration,350.16
FAN035049,New to Soccer,Loyalty Reward,3,0.171,0.095,43,False,47,Churned,18.1
FAN035050,Lapsed Fan,Content Newsletter,9,0.156,0.117,38,True,88,Churned,406.91
FAN035051,Casual Viewer,Ticket Upsell,1,0.376,0.167,44,False,49,Conversion,14.27
FAN035052,Casual Viewer,Loyalty Reward,10,0.378,0.116,43,False,22,Awareness,170.42
FAN035053,Converted Fan,Content Newsletter,2,0.268,0.164,19,False,4,Loyalty,202.1
FAN035054,Converted Fan,Merchandise Offer,9,0.401,0.16,4,True,16,Conversion,69.65
FAN035055,Converted Fan,Ticket Upsell,10,0.393,0.062,25,True,36,Awareness,84.43
FAN035056,Converted Fan,Merchandise Offer,1,0.341,0.022,7,False,76,Churned,76.29
FAN035057,Casual Viewer,Loyalty Reward,9,0.379,0.143,19,False,53,Consideration,160.6
FAN035058,Lapsed Fan,Re-engagement,2,0.172,0.049,34,False,46,Conversion,76.85
FAN035059,New to Soccer,Re-engagement,4,0.301,0.063,15,False,83,Consideration,122.87
FAN035060,Casual Viewer,Content Newsletter,2,0.42,0.144,36,False,13,Awareness,68.22
FAN035061,Lapsed Fan,Content Newsletter,7,0.183,0.094,1,True,33,Loyalty,100.86
FAN035062,Casual Viewer,Re-engagement,1,0.203,0.166,35,True,21,Conversion,93.11
FAN035063,Casual Viewer,Content Newsletter,7,0.376,0.141,38,False,65,Churned,26.5
FAN035064,New to Soccer,Welcome Series,3,0.642,0.041,28,True,28,Loyalty,12.76
FAN035065,Casual Viewer,Ticket Upsell,5,0.114,0.075,0,True,59,Consideration,20.22
FAN035066,Lapsed Fan,Ticket Upsell,9,0.256,0.069,20,False,89,Loyalty,71.18
FAN035067,New to Soccer,Ticket Upsell,5,0.447,0.07,15,False,41,Awareness,11.5
FAN035068,Casual Viewer,Re-engagement,9,0.211,0.155,39,False,47,Churned,93.55
FAN035069,New to Soccer,Re-engagement,10,0.249,0.078,25,False,69,Awareness,134.24
FAN035070,New to Soccer,Ticket Upsell,8,0.284,0.01,16,True,6,Loyalty,303.8
FAN035071,Casual Viewer,Merchandise Offer,4,0.414,0.079,20,False,20,Consideration,19.3
FAN035072,New to Soccer,Merchandise Offer,9,0.331,0.139,0,True,37,Awareness,17.89
FAN035073,Lapsed Fan,Merchandise Offer,6,0.501,0.115,39,False,87,Churned,3.85
FAN035074,Casual Viewer,Content Newsletter,5,0.39,0.083,19,False,65,Awareness,4.05
FAN035075,Casual Viewer,Merchandise Offer,4,0.461,0.06,5,False,66,Awareness,202.23
FAN035076,Converted Fan,Content Newsletter,4,0.215,0.081,9,False,77,Loyalty,270.52
FAN035077,Casual Viewer,Re-engagement,8,0.227,0.067,18,False,27,Awareness,39.62
FAN035078,Converted Fan,Ticket Upsell,10,0.411,0.023,32,True,40,Conversion,10.57
FAN035079,Casual Viewer,Re-engagement,8,0.185,0.11,19,True,52,Consideration,73.36
FAN035080,Casual Viewer,Merchandise Offer,10,0.535,0.096,18,False,21,Churned,5.1
FAN035081,Casual Viewer,Merchandise Offer,4,0.241,0.07,32,True,86,Loyalty,91.37
FAN035082,Casual Viewer,Merchandise Offer,9,0.433,0.064,41,False,89,Churned,57.34
FAN035083,Converted Fan,Merchandise Offer,7,0.249,0.049,25,False,49,Churned,116.66
FAN035084,Converted Fan,Content Newsletter,8,0.417,0.06,40,False,67,Loyalty,93.54
FAN035085,Converted Fan,Welcome Series,11,0.238,0.138,43,False,49,Conversion,85.72
FAN035086,New to Soccer,Ticket Upsell,1,0.308,0.01,21,True,23,Conversion,16.46
FAN035087,Converted Fan,Re-engagement,4,0.277,0.074,36,True,37,Conversion,51.0
FAN035088,Casual Viewer,Content Newsletter,9,0.235,0.053,16,True,11,Consideration,7.54
FAN035089,Casual Viewer,Welcome Series,3,0.263,0.058,9,False,84,Awareness,50.15
FAN035090,Casual Viewer,Re-engagement,10,0.377,0.141,3,False,20,Churned,1.44
FAN035091,Casual Viewer,Re-engagement,11,0.244,0.116,6,True,85,Loyalty,18.89
FAN035092,Converted Fan,Merchandise Offer,1,0.287,0.08,5,False,4,Awareness,32.63
FAN035093,New to Soccer,Content Newsletter,10,0.475,0.09,44,True,0,Churned,253.92
FAN035094,Converted Fan,Re-engagement,9,0.295,0.062,41,True,20,Consideration,171.79
FAN035095,Converted Fan,Re-engagement,10,0.474,0.114,12,True,18,Churned,33.45
FAN035096,Casual Viewer,Merchandise Offer,1,0.505,0.076,10,False,89,Consideration,48.24
FAN035097,Casual Viewer,Ticket Upsell,2,0.381,0.111,43,True,8,Loyalty,128.28
FAN035098,Converted Fan,Merchandise Offer,2,0.543,0.116,38,False,54,Consideration,97.91
FAN035099,Lapsed Fan,Welcome Series,10,0.398,0.07,40,False,64,Awareness,47.01
FAN035100,Converted Fan,Welcome Series,5,0.139,0.033,3,True,42,Churned,51.19
FAN035101,Casual Viewer,Content Newsletter,4,0.419,0.108,24,False,26,Conversion,17.74
FAN035102,Casual Viewer,Loyalty Reward,9,0.31,0.058,20,False,14,Conversion,90.3
FAN035103,Lapsed Fan,Merchandise Offer,4,0.368,0.133,14,True,36,Loyalty,29.55
FAN035104,Casual Viewer,Merchandise Offer,11,0.327,0.122,40,True,30,Conversion,95.19
FAN035105,Converted Fan,Ticket Upsell,2,0.31,0.069,15,True,89,Consideration,32.95
FAN035106,Casual Viewer,Content Newsletter,10,0.417,0.09,28,False,59,Awareness,136.32
FAN035107,Lapsed Fan,Content Newsletter,6,0.205,0.183,9,True,34,Awareness,105.07
FAN035108,Converted Fan,Content Newsletter,5,0.055,0.087,20,False,27,Conversion,55.08
FAN035109,Converted Fan,Merchandise Offer,2,0.29,0.124,3,True,30,Consideration,21.25
FAN035110,New to Soccer,Loyalty Reward,6,0.413,0.081,30,False,27,Churned,169.4
FAN035111,New to Soccer,Loyalty Reward,6,0.189,0.116,29,False,63,Awareness,183.05
FAN035112,Casual Viewer,Loyalty Reward,8,0.347,0.115,18,True,5,Conversion,48.33
FAN035113,Casual Viewer,Loyalty Reward,10,0.207,0.089,9,False,50,Awareness,196.6
FAN035114,New to Soccer,Ticket Upsell,1,0.203,0.015,14,False,81,Consideration,79.59
FAN035115,Casual Viewer,Merchandise Offer,6,0.583,0.114,3,False,72,Churned,22.01
FAN035116,New to Soccer,Ticket Upsell,5,0.272,0.15,44,True,24,Churned,7.81
FAN035117,Casual Viewer,Ticket Upsell,8,0.581,0.035,26,False,68,Conversion,60.29
FAN035118,New to Soccer,Content Newsletter,7,0.398,0.015,16,True,34,Awareness,183.91
FAN035119,Converted Fan,Merchandise Offer,5,0.41,0.078,39,False,79,Churned,2.33
FAN035120,Lapsed Fan,Ticket Upsell,6,0.51,0.071,41,True,65,Awareness,24.34
FAN035121,Casual Viewer,Ticket Upsell,1,0.334,0.094,10,False,56,Conversion,60.27
FAN035122,Converted Fan,Content Newsletter,3,0.335,0.106,42,True,69,Consideration,112.45
FAN035123,Casual Viewer,Loyalty Reward,6,0.46,0.143,27,True,61,Awareness,153.19
FAN035124,Casual Viewer,Loyalty Reward,4,0.334,0.058,3,True,44,Awareness,103.31
FAN035125,New to Soccer,Re-engagement,6,0.406,0.147,5,True,26,Awareness,33.66
FAN035126,Converted Fan,Re-engagement,5,0.291,0.151,14,False,10,Consideration,135.09
FAN035127,Lapsed Fan,Ticket Upsell,4,0.345,0.028,2,True,25,Consideration,19.54
FAN035128,New to Soccer,Content Newsletter,2,0.401,0.06,20,False,45,Loyalty,33.81
FAN035129,Converted Fan,Merchandise Offer,11,0.325,0.143,10,False,34,Awareness,60.13
FAN035130,Lapsed Fan,Welcome Series,2,0.407,0.142,23,False,29,Awareness,250.62
FAN035131,Casual Viewer,Content Newsletter,5,0.445,0.035,16,True,10,Churned,19.83
FAN035132,Casual Viewer,Ticket Upsell,8,0.422,0.191,21,True,52,Churned,21.2
FAN035133,New to Soccer,Loyalty Reward,10,0.299,0.028,18,False,56,Awareness,21.28
FAN035134,Casual Viewer,Content Newsletter,11,0.31,0.11,27,False,36,Conversion,243.78
FAN035135,Converted Fan,Ticket Upsell,7,0.241,0.063,29,True,61,Conversion,2.6
FAN035136,Converted Fan,Merchandise Offer,4,0.232,0.042,6,True,81,Loyalty,77.45
FAN035137,Casual Viewer,Welcome Series,5,0.379,0.103,29,False,73,Consideration,97.27
FAN035138,Casual Viewer,Welcome Series,5,0.334,0.073,23,False,85,Consideration,114.59
FAN035139,New to Soccer,Loyalty Reward,6,0.225,0.072,33,False,54,Consideration,41.66
FAN035140,Converted Fan,Loyalty Reward,11,0.343,0.135,29,True,67,Churned,14.57
FAN035141,Casual Viewer,Re-engagement,2,0.18,0.136,22,True,40,Churned,46.99
FAN035142,Converted Fan,Merchandise Offer,3,0.241,0.09,8,True,66,Awareness,42.02
FAN035143,Casual Viewer,Loyalty Reward,5,0.297,0.046,26,False,1,Consideration,132.04
FAN035144,Casual Viewer,Merchandise Offer,11,0.268,0.129,26,True,49,Loyalty,160.28
FAN035145,Converted Fan,Re-engagement,7,0.338,0.144,14,True,81,Consideration,21.81
FAN035146,Lapsed Fan,Re-engagement,8,0.26,0.09,30,True,69,Awareness,62.84
FAN035147,Casual Viewer,Loyalty Reward,11,0.333,0.21,19,True,3,Conversion,27.14
FAN035148,Converted Fan,Merchandise Offer,6,0.544,0.176,3,False,68,Loyalty,108.88
FAN035149,Lapsed Fan,Content Newsletter,4,0.25,0.174,41,False,10,Awareness,76.12
FAN035150,Casual Viewer,Welcome Series,5,0.385,0.055,8,True,86,Churned,330.32
FAN035151,New to Soccer,Welcome Series,6,0.323,0.044,20,True,5,Loyalty,345.8
FAN035152,Casual Viewer,Ticket Upsell,1,0.374,0.029,34,True,24,Churned,40.85
FAN035153,Converted Fan,Welcome Series,1,0.485,0.055,20,True,63,Churned,22.44
FAN035154,Casual Viewer,Loyalty Reward,9,0.315,0.152,39,True,53,Churned,124.68
FAN035155,Converted Fan,Welcome Series,9,0.551,0.073,4,False,30,Conversion,206.87
FAN035156,Converted Fan,Ticket Upsell,11,0.376,0.022,14,False,38,Awareness,31.81
FAN035157,Lapsed Fan,Ticket Upsell,8,0.497,0.129,22,True,12,Conversion,48.5
FAN035158,New to Soccer,Loyalty Reward,11,0.41,0.072,34,False,52,Loyalty,17.3
FAN035159,Casual Viewer,Ticket Upsell,9,0.273,0.08,14,True,63,Loyalty,11.33
FAN035160,Converted Fan,Re-engagement,8,0.267,0.163,11,True,74,Consideration,8.99
FAN035161,New to Soccer,Welcome Series,9,0.421,0.114,14,False,44,Churned,2.63
FAN035162,Converted Fan,Loyalty Reward,3,0.551,0.162,42,False,24,Awareness,4.31
FAN035163,Lapsed Fan,Loyalty Reward,11,0.25,0.092,22,True,61,Consideration,105.24
FAN035164,Converted Fan,Re-engagement,4,0.539,0.033,23,True,45,Loyalty,2.12
FAN035165,Casual Viewer,Welcome Series,5,0.361,0.119,41,True,76,Loyalty,38.9
FAN035166,Converted Fan,Content Newsletter,5,0.157,0.091,2,True,17,Awareness,77.67
FAN035167,Casual Viewer,Re-engagement,6,0.452,0.109,16,True,84,Churned,73.15
FAN035168,New to Soccer,Welcome Series,8,0.404,0.151,14,True,8,Loyalty,100.74
FAN035169,Converted Fan,Welcome Series,6,0.268,0.065,32,False,17,Loyalty,73.09
FAN035170,New to Soccer,Re-engagement,3,0.454,0.01,32,True,55,Loyalty,37.17
FAN035171,Lapsed Fan,Welcome Series,3,0.403,0.111,1,True,88,Consideration,83.78
FAN035172,New to Soccer,Ticket Upsell,5,0.441,0.142,15,True,78,Conversion,44.43
FAN035173,Lapsed Fan,Merchandise Offer,5,0.43,0.166,31,False,83,Conversion,85.47
FAN035174,New to Soccer,Merchandise Offer,2,0.205,0.062,29,False,64,Churned,161.87
FAN035175,New to Soccer,Loyalty Reward,7,0.235,0.095,12,True,56,Consideration,5.16
FAN035176,New to Soccer,Ticket Upsell,2,0.352,0.167,21,False,57,Loyalty,113.92
FAN035177,Converted Fan,Ticket Upsell,10,0.226,0.01,30,False,5,Awareness,96.49
FAN035178,Converted Fan,Welcome Series,7,0.279,0.121,40,False,63,Loyalty,71.32
FAN035179,Casual Viewer,Merchandise Offer,10,0.308,0.01,24,True,22,Conversion,178.66
FAN035180,Casual Viewer,Content Newsletter,11,0.299,0.01,17,True,65,Loyalty,87.2
FAN035181,New to Soccer,Merchandise Offer,2,0.415,0.1,39,False,89,Loyalty,20.45
FAN035182,Converted Fan,Re-engagement,9,0.294,0.13,33,True,84,Conversion,40.42
FAN035183,New to Soccer,Merchandise Offer,6,0.294,0.01,12,False,34,Awareness,79.64
FAN035184,New to Soccer,Re-engagement,10,0.337,0.101,10,False,59,Consideration,0.65
FAN035185,Converted Fan,Ticket Upsell,4,0.44,0.029,39,True,34,Conversion,143.77
FAN035186,Converted Fan,Content Newsletter,11,0.36,0.177,33,True,5,Conversion,13.89
FAN035187,Converted Fan,Welcome Series,11,0.387,0.089,38,True,15,Conversion,42.65
FAN035188,Casual Viewer,Welcome Series,6,0.463,0.087,7,False,43,Awareness,16.54
FAN035189,New to Soccer,Merchandise Offer,8,0.348,0.067,12,True,1,Consideration,11.29
FAN035190,Lapsed Fan,Ticket Upsell,7,0.6,0.111,16,True,42,Churned,17.26
FAN035191,New to Soccer,Re-engagement,8,0.318,0.05,41,True,30,Conversion,274.37
FAN035192,Casual Viewer,Content Newsletter,7,0.179,0.061,10,False,16,Conversion,14.18
FAN035193,Casual Viewer,Re-engagement,5,0.364,0.112,10,False,76,Churned,72.51
FAN035194,Converted Fan,Re-engagement,5,0.512,0.188,30,False,71,Awareness,15.54
FAN035195,Casual Viewer,Merchandise Offer,2,0.476,0.065,26,False,9,Consideration,55.58
FAN035196,Converted Fan,Merchandise Offer,9,0.383,0.048,14,True,6,Consideration,7.69
FAN035197,Casual Viewer,Content Newsletter,8,0.351,0.201,13,True,35,Loyalty,50.98
FAN035198,Converted Fan,Welcome Series,2,0.136,0.065,33,False,62,Churned,48.55
FAN035199,Casual Viewer,Welcome Series,2,0.206,0.161,6,False,52,Consideration,21.54
FAN035200,Casual Viewer,Ticket Upsell,10,0.346,0.036,6,False,14,Conversion,597.88
FAN035201,Lapsed Fan,Merchandise Offer,11,0.296,0.138,39,False,47,Awareness,86.05
FAN035202,New to Soccer,Merchandise Offer,4,0.436,0.187,9,False,58,Churned,11.7
FAN035203,Casual Viewer,Welcome Series,4,0.377,0.096,20,True,75,Conversion,66.9
FAN035204,Lapsed Fan,Welcome Series,2,0.467,0.01,20,False,42,Churned,122.71
FAN035205,New to Soccer,Re-engagement,2,0.521,0.175,34,False,54,Conversion,35.02
FAN035206,New to Soccer,Re-engagement,4,0.525,0.104,30,False,32,Loyalty,72.39
FAN035207,New to Soccer,Ticket Upsell,4,0.327,0.087,19,True,72,Loyalty,18.66
FAN035208,Converted Fan,Re-engagement,9,0.382,0.01,1,False,58,Conversion,38.58
FAN035209,Lapsed Fan,Content Newsletter,5,0.245,0.024,29,True,5,Churned,21.72
FAN035210,Converted Fan,Content Newsletter,4,0.448,0.07,31,True,41,Awareness,165.07
FAN035211,Casual Viewer,Ticket Upsell,2,0.364,0.033,11,True,65,Conversion,3.77
FAN035212,Lapsed Fan,Welcome Series,5,0.306,0.01,34,True,30,Consideration,69.68
FAN035213,New to Soccer,Welcome Series,9,0.43,0.149,15,True,5,Loyalty,485.03
FAN035214,New to Soccer,Content Newsletter,8,0.303,0.122,2,True,50,Awareness,21.1
FAN035215,Converted Fan,Welcome Series,11,0.362,0.01,9,True,80,Conversion,156.75
FAN035216,Converted Fan,Content Newsletter,2,0.209,0.038,17,False,49,Loyalty,65.91
FAN035217,Casual Viewer,Loyalty Reward,2,0.299,0.083,18,True,34,Conversion,171.88
FAN035218,Casual Viewer,Re-engagement,2,0.319,0.11,33,False,15,Conversion,63.9
FAN035219,Casual Viewer,Content Newsletter,4,0.23,0.062,20,True,60,Consideration,135.84
FAN035220,Lapsed Fan,Ticket Upsell,9,0.075,0.156,7,True,33,Awareness,59.54
FAN035221,Converted Fan,Loyalty Reward,5,0.55,0.069,36,True,42,Awareness,30.49
FAN035222,Converted Fan,Loyalty Reward,8,0.314,0.063,42,True,79,Consideration,6.62
FAN035223,Casual Viewer,Ticket Upsell,2,0.432,0.145,8,False,35,Awareness,82.78
FAN035224,Casual Viewer,Welcome Series,6,0.319,0.157,3,False,60,Consideration,219.42
FAN035225,Converted Fan,Merchandise Offer,11,0.395,0.15,38,True,40,Awareness,49.84
FAN035226,Lapsed Fan,Content Newsletter,7,0.289,0.15,10,True,30,Churned,109.55
FAN035227,Casual Viewer,Content Newsletter,1,0.348,0.117,38,False,35,Awareness,8.48
FAN035228,Converted Fan,Content Newsletter,3,0.268,0.127,43,True,41,Churned,127.18
FAN035229,Casual Viewer,Ticket Upsell,8,0.393,0.071,38,True,37,Awareness,7.78
FAN035230,New to Soccer,Loyalty Reward,2,0.387,0.114,39,False,53,Churned,55.83
FAN035231,Converted Fan,Loyalty Reward,11,0.335,0.079,29,True,61,Conversion,20.18
FAN035232,Casual Viewer,Loyalty Reward,3,0.31,0.084,1,False,44,Churned,0.96
FAN035233,Converted Fan,Re-engagement,3,0.183,0.085,10,True,12,Awareness,108.83
FAN035234,Converted Fan,Re-engagement,7,0.262,0.037,39,False,63,Churned,214.45
FAN035235,Casual Viewer,Welcome Series,9,0.231,0.132,25,True,64,Consideration,33.37
FAN035236,Casual Viewer,Ticket Upsell,2,0.248,0.15,15,True,17,Awareness,100.34
FAN035237,Converted Fan,Welcome Series,9,0.316,0.131,39,False,36,Consideration,184.2
FAN035238,New to Soccer,Re-engagement,7,0.367,0.018,13,False,23,Awareness,497.96
FAN035239,Lapsed Fan,Merchandise Offer,7,0.384,0.148,5,False,38,Awareness,69.01
FAN035240,New to Soccer,Content Newsletter,9,0.597,0.174,43,True,34,Consideration,209.91
FAN035241,New to Soccer,Content Newsletter,1,0.264,0.115,10,True,3,Awareness,112.28
FAN035242,Converted Fan,Re-engagement,5,0.329,0.051,8,False,89,Churned,141.85
FAN035243,Casual Viewer,Content Newsletter,3,0.255,0.108,0,True,35,Consideration,62.43
FAN035244,Converted Fan,Welcome Series,11,0.396,0.107,23,True,2,Awareness,33.49
FAN035245,Lapsed Fan,Merchandise Offer,8,0.293,0.167,41,True,29,Conversion,395.95
FAN035246,Casual Viewer,Ticket Upsell,7,0.149,0.137,44,False,76,Churned,226.85
FAN035247,Casual Viewer,Re-engagement,8,0.542,0.163,1,True,17,Churned,12.9
FAN035248,Converted Fan,Merchandise Offer,6,0.501,0.129,41,False,62,Awareness,9.56
FAN035249,Converted Fan,Welcome Series,6,0.226,0.115,26,False,39,Awareness,203.64
FAN035250,New to Soccer,Welcome Series,8,0.35,0.07,2,True,64,Conversion,92.28
FAN035251,Casual Viewer,Merchandise Offer,8,0.249,0.178,24,False,10,Consideration,173.11
FAN035252,Casual Viewer,Content Newsletter,1,0.05,0.106,9,True,20,Awareness,91.7
FAN035253,New to Soccer,Merchandise Offer,10,0.369,0.01,32,False,52,Churned,112.42
FAN035254,Casual Viewer,Content Newsletter,8,0.307,0.096,22,False,22,Awareness,6.37
FAN035255,Casual Viewer,Merchandise Offer,11,0.317,0.102,29,False,30,Conversion,138.3
FAN035256,New to Soccer,Ticket Upsell,4,0.234,0.118,11,False,85,Awareness,176.14
FAN035257,Converted Fan,Merchandise Offer,2,0.056,0.01,13,True,81,Loyalty,21.21
FAN035258,New to Soccer,Loyalty Reward,6,0.444,0.01,7,True,73,Loyalty,88.95
FAN035259,Converted Fan,Merchandise Offer,9,0.318,0.097,23,False,49,Consideration,27.32
FAN035260,Casual Viewer,Content Newsletter,6,0.493,0.157,2,False,48,Conversion,160.18
FAN035261,Casual Viewer,Ticket Upsell,6,0.183,0.165,21,True,11,Awareness,153.96
FAN035262,Casual Viewer,Welcome Series,4,0.357,0.097,10,False,22,Churned,53.71
FAN035263,Converted Fan,Content Newsletter,6,0.081,0.087,34,True,53,Conversion,43.08
FAN035264,Casual Viewer,Merchandise Offer,3,0.333,0.128,30,True,49,Conversion,0.55
FAN035265,Casual Viewer,Merchandise Offer,1,0.263,0.029,42,True,72,Loyalty,34.11
FAN035266,New to Soccer,Merchandise Offer,5,0.373,0.065,25,True,7,Consideration,87.55
FAN035267,Lapsed Fan,Content Newsletter,11,0.437,0.079,27,False,6,Loyalty,62.43
FAN035268,Lapsed Fan,Welcome Series,6,0.299,0.129,32,False,4,Awareness,143.02
FAN035269,Converted Fan,Ticket Upsell,7,0.114,0.093,16,True,7,Conversion,0.76
FAN035270,Casual Viewer,Merchandise Offer,5,0.368,0.056,11,False,6,Loyalty,175.68
FAN035271,Casual Viewer,Merchandise Offer,9,0.222,0.164,21,False,76,Churned,83.73
FAN035272,Converted Fan,Merchandise Offer,5,0.495,0.088,8,True,84,Awareness,58.55
FAN035273,Casual Viewer,Ticket Upsell,1,0.225,0.175,30,False,18,Awareness,91.22
FAN035274,New to Soccer,Loyalty Reward,6,0.171,0.085,17,True,84,Loyalty,12.81
FAN035275,Converted Fan,Ticket Upsell,7,0.275,0.106,3,True,1,Conversion,30.2
FAN035276,Casual Viewer,Ticket Upsell,10,0.487,0.01,15,True,8,Awareness,216.74
FAN035277,Lapsed Fan,Ticket Upsell,4,0.392,0.061,4,False,21,Conversion,39.63
